post_id,platform,search_keyword,title,content,price,upload_date,view_count,like_count,comment_count
220981368,중고나라,이사처분,가전 가구 TV 싸게 처분합니다 ~ 11월에 이사,가전 가구 모두 싸게 정리합니다 11월에 이사 가는데 이사짐 줄일려고 정리합니다진천군 입니다 채팅 주세요,2000,2025.10.22,48,1,0
217920819,중고나라,이사처분,이사 준비 중으로 모든 피규어 처분 중입니다!! 사이드쇼 마크 6 장식장 풀세트 판매합니다!!,"📢 제목에 ""제조사/ 브랜드 명""과 ""상품명”를 넣어 작성하면, 보다 빠른 판매가 가능합니다! 📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 🚨회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요🚨",600000,2025.10.19,688,3,1
204890477,중고나라,이사처분,닥스여아 조끼 이사준비로 빠른 처분,"📢 제목에 ""제조사/ 브랜드 명""과 ""상품명”를 넣어 작성하면, 보다 빠른 판매가 가능합니다! 📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 🚨회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요🚨 상태좋아요사이즈 사진 참고",10000,2025.10.12,43,0,0
219506940,중고나라,이사처분,감성 장스탠드 아이보리 (이사처분),,29000,2025.09.15,39,0,0
219506172,중고나라,이사처분,최고급매트리스+맞춤원목침대프레임 세트 급처(이사처분),,,2025.09.15,48,0,0
219504897,중고나라,이사처분,7단 와이드서랍장/수납장 아이보리 (이사처분),,95000,2025.09.15,40,1,0
219451909,중고나라,이사처분,"이사로 가전처분(냉장고, 김치냉장고, 세탁기, 건조기)",,200000,2025.09.14,25,0,0
219382154,중고나라,이사처분,아이보리 모듈 쇼파 (이사처분),,200000,2025.09.13,46,1,0
219246451,중고나라,이사처분,선풍기(이사처분),,20000,2025.09.11,18,0,0
218354446,중고나라,이사처분,대진 슈퍼싱글 매트리스 (이사처분),,50000,2025.09.11,23,1,0
218389656,중고나라,이사처분,[이사처분] My weird school 21권 전권,,14000,2025.09.05,26,0,1
217432468,중고나라,이사처분,까사미아 캄포 슬림 2-3인용(이사처분),사용한지는 한 2년 됐는데깨끗하게 사용했어용.패브릭이지만 약간 방수처리되서뭐 묻어도 잘 닦이는 편이에요.약간 솜이 구스 재질이라 엄청 대박 푹신해요.분리도 가능합니다.이사처분으로 올려요.수서LH2단지 거래 가능해요.,560000,2025.09.01,173,0,1
217432545,중고나라,이사처분,"빅텐 릴렉스 캠핑의자(2개 일괄, 이사처분)",,60000,2025.09.01,40,1,0
218488118,중고나라,이사처분,[이사처분] 3단 모듈선반 003,,31000,2025.08.30,18,0,1
218389408,중고나라,이사처분,[이사처분] 삼성 CLT-K506L/M506L 재생토너,,14000,2025.08.29,16,0,0
218389513,중고나라,이사처분,[이사처분] 원목 책상 + 책꽂이 + 의자,,,2025.08.29,25,2,0
218389249,중고나라,이사처분,[이사처분] 천하지엘씨 타워탭 5구멀티탭 PD모델,,49000,2025.08.28,4,0,0
217432942,중고나라,이사처분,샤오미 스마트 가습기 2세대(이사처분),,18000,2025.08.27,32,1,0
217820968,중고나라,이사처분,인테리어 모빌(이사처분),,25000,2025.08.27,74,0,0
217945120,중고나라,이사처분,리젠시 가구 아쿠아 텍스 3인용 소파 이사 처분,"📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 4단 책장선반)”을 넣어 작성하면, 보다 빠른 판매가 가능합니다! 📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 문정동 가든파이브 리젠시 가구에서 4년 전 두개 합쳐 200정도에 구매했습니다 (쇼파 150, TV장 50)너무 편하고 좋은데 새로 이사갈 집이 좁아져서 어쩔 수 없이 판매합니다(뒤에 헤드는 앞으로도 당겨집니다)쇼파가 커서 거의 싱글침대 2/3정도 되는 사이즈라 성인 남성이 누워서 자도 불편함이 없었습니다 (가로길이 270 너비 110 정도)업무가 바쁘다보니 자주 사용하지 않아 쿠션꺼짐, 사용감, 크게 하자있는 부분은 없지만 고양이 털이나 모래, 눈에 잘 띄지 않는 스크래치 자국 있을 수 있습니다 아쿠아텍스소재라 더 깨끗하게 사용했습니다 청소는 해서 보내지만 예민하신 분은 새 제품 구매 추천드립니다 현재 집 2층이며 용달불러서 내리셔야 합니다 8월 말까지 정리라 빠른 거래시 일부 네고 가능합니다 쪽지는 확인이 느려 문자 연락부탁드립니다 (010 구팔일팔 43영3)🚨회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요🚨",220000,2025.08.21,68,0,0
217759187,중고나라,이사처분,이사처분합니다,장롱 15만화장대 15만에어컨2in1 100만일체형세탁기&건조기 80만직접가져가셔야합니다에어컨은 분해하셔합니다.,1000000,2025.08.19,82,0,0
217460793,중고나라,이사처분,사랑초 일괄 판매합니다~!! (약 15만원 어치 이사로 인해 처분) <가격 조정 가능>,,15,2025.08.14,76,0,0
216494658,중고나라,이사처분,이사처분)테팔 전기포트,,7000,2025.08.01,12,1,0
216494737,중고나라,이사처분,이사처분) 테팔 유리 블렌더,,15000,2025.07.31,29,0,0
216494597,중고나라,이사처분,이사처분)네스프레소 커피 머신,,48000,2025.07.30,25,0,1
212276274,중고나라,이사처분,이사처분) LG 오브제컬렉션 식기세척기 14인용,,900000,2025.07.08,163,0,1
212539046,중고나라,이사처분,이사준비로 여러가지가구 저렴히 처분해요,,20000,2025.06.30,54,0,0
213860274,중고나라,이사처분,"[이사 처분] 삼성 2도어 냉장고(자취용) 삼성전자 일반형냉장고, 엘리건트 블랙, RB30R4051B1",,250000,2025.06.28,11,0,0
212481774,중고나라,이사처분,[이사 가구처분] 원목 TV 거실장,,,2025.06.27,50,2,0
